constraint_ready,entity_ready,fraction,query_score,ready,relation_score,request_index,source,step,text
False,True,0.6086956521739131,1.0,False,1.0,6,ar_prefix,14,"QUERY: Super Bowl 50 winner
ENTITIES: Super Bowl 50
RELATI"
False,True,0.6521739130434783,1.0,False,1.0,6,ar_prefix,15,"QUERY: Super Bowl 50 winner
ENTITIES: Super Bowl 50
RELATION: "
False,True,0.6956521739130435,1.0,False,1.0,6,ar_prefix,16,"QUERY: Super Bowl 50 winner
ENTITIES: Super Bowl 50
RELATION: winne"
False,True,0.7391304347826086,1.0,False,1.0,6,ar_prefix,17,"QUERY: Super Bowl 50 winner
ENTITIES: Super Bowl 50
RELATION: winner
CO"
False,True,0.782608695652174,1.0,False,1.0,6,ar_prefix,18,"QUERY: Super Bowl 50 winner
ENTITIES: Super Bowl 50
RELATION: winner
CONSTR"
False,True,0.8260869565217391,1.0,False,1.0,6,ar_prefix,19,"QUERY: Super Bowl 50 winner
ENTITIES: Super Bowl 50
RELATION: winner
CONSTRAINT"
False,True,0.8695652173913043,1.0,False,1.0,6,ar_prefix,20,"QUERY: Super Bowl 50 winner
ENTITIES: Super Bowl 50
RELATION: winner
CONSTRAINTS: S"
False,True,0.9130434782608695,1.0,False,1.0,6,ar_prefix,21,"QUERY: Super Bowl 50 winner
ENTITIES: Super Bowl 50
RELATION: winner
CONSTRAINTS: Super"
False,True,0.9565217391304348,1.0,False,1.0,6,ar_prefix,22,"QUERY: Super Bowl 50 winner
ENTITIES: Super Bowl 50
RELATION: winner
CONSTRAINTS: Super Bow"
False,True,1.0,1.0,False,1.0,6,ar_prefix,23,"QUERY: Super Bowl 50 winner
ENTITIES: Super Bowl 50
RELATION: winner
CONSTRAINTS: Super Bowl 50"
False,False,0.0,0.0,False,0.0,7,dllm,0,
False,False,0.03333333333333333,0.0,False,0.0,7,dllm,1,QUERY:
False,False,0.06666666666666667,0.16666666666666666,False,0.5,7,dllm,2,QUERY: language
True,False,0.1,0.3333333333333333,False,0.5,7,dllm,3,QUERY: programming language
True,False,0.13333333333333333,0.3333333333333333,False,0.5,7,dllm,4,QUERY: programming language Guid
True,True,0.16666666666666666,0.8333333333333334,True,0.5,7,dllm,5,QUERY: programming language Guido van Rossum
True,True,0.2,0.6666666666666666,True,0.5,7,dllm,6,QUERY: programming language Guido van RossumENT
True,True,0.23333333333333334,1.0,True,1.0,7,dllm,7,"QUERY: programming language was originally developed by Guido van Rossum?
ENTITIES:"
True,True,0.26666666666666666,1.0,True,1.0,7,dllm,8,"QUERY: programming language was originally developed by Guido van Rossum?
ENTITIES:o"
True,True,0.3,1.0,True,1.0,7,dllm,9,"QUERY: programming language was originally developed by Guido van Rossum?
ENTITIES:, Guido van Rossum"
True,True,0.3333333333333333,1.0,True,1.0,7,dllm,10,"QUERY: programming language was originally developed by Guido van Rossum?
ENTITIES:, Guido van Rossum
RELATION:"
True,True,0.36666666666666664,1.0,True,1.0,7,dllm,11,"QUERY: programming language was originally developed by Guido van Rossum?
ENTITIES: programming, Guido van Rossum
RELATION:"
True,True,0.4,1.0,True,1.0,7,dllm,12,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming, Guido van Rossum
RELATION:"
True,True,0.43333333333333335,1.0,True,1.0,7,dllm,13,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION:"
True,True,0.4666666666666667,1.0,True,1.0,7,dllm,14,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was"
True,True,0.5,1.0,True,1.0,7,dllm,15,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was"
True,True,0.5333333333333333,1.0,True,1.0,7,dllm,16,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was"
True,True,0.5666666666666667,1.0,True,1.0,7,dllm,17,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was"
True,True,0.6,1.0,True,1.0,7,dllm,18,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was"
True,True,0.6333333333333333,1.0,True,1.0,7,dllm,19,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was"
True,True,0.6666666666666666,1.0,True,1.0,7,dllm,20,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was"
True,True,0.7,1.0,True,1.0,7,dllm,21,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was"
True,True,0.7333333333333333,1.0,True,1.0,7,dllm,22,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was"
True,True,0.7666666666666667,1.0,True,1.0,7,dllm,23,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: wasS"
True,True,0.8,1.0,True,1.0,7,dllm,24,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was
CONSTRAINTS:"
True,True,0.8333333333333334,1.0,True,1.0,7,dllm,25,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was
CONSTRAINTS:"
True,True,0.8666666666666667,1.0,True,1.0,7,dllm,26,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was
CONSTRAINTS:"
True,True,0.9,1.0,True,1.0,7,dllm,27,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was originally
CONSTRAINTS:"
True,True,0.9333333333333333,1.0,True,1.0,7,dllm,28,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was originally developed
CONSTRAINTS:"
True,True,0.9666666666666667,1.0,True,1.0,7,dllm,29,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was originally developed
CONSTRAINTS:"
True,True,1.0,1.0,True,1.0,7,dllm,30,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was originally developed
CONSTRAINTS:"
False,False,0.0,0.0,False,0.0,7,ar_prefix,0,
False,False,0.03333333333333333,0.0,False,0.0,7,ar_prefix,1,QUERY:
False,False,0.06666666666666667,0.0,False,0.0,7,ar_prefix,2,QUERY: What 
False,False,0.1,0.0,False,0.0,7,ar_prefix,3,QUERY: What progra
False,False,0.13333333333333333,0.16666666666666666,False,0.0,7,ar_prefix,4,QUERY: What programming 
False,False,0.16666666666666666,0.16666666666666666,False,0.0,7,ar_prefix,5,QUERY: What programming langua
True,False,0.2,0.3333333333333333,False,0.5,7,ar_prefix,6,QUERY: What programming language wa
True,False,0.23333333333333334,0.3333333333333333,False,0.5,7,ar_prefix,7,QUERY: What programming language was orig
True,False,0.26666666666666666,0.3333333333333333,False,0.5,7,ar_prefix,8,QUERY: What programming language was originally
True,False,0.3,0.3333333333333333,False,0.5,7,ar_prefix,9,QUERY: What programming language was originally devel
True,False,0.3333333333333333,0.5,False,1.0,7,ar_prefix,10,QUERY: What programming language was originally developed b
True,False,0.36666666666666664,0.5,False,1.0,7,ar_prefix,11,QUERY: What programming language was originally developed by Guid
True,False,0.4,0.8333333333333334,False,1.0,7,ar_prefix,12,QUERY: What programming language was originally developed by Guido van
True,False,0.43333333333333335,0.8333333333333334,False,1.0,7,ar_prefix,13,QUERY: What programming language was originally developed by Guido van Rossu
True,True,0.4666666666666667,1.0,True,1.0,7,ar_prefix,14,"QUERY: What programming language was originally developed by Guido van Rossum?
ENT"
True,True,0.5,1.0,True,1.0,7,ar_prefix,15,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES:"
True,True,0.5333333333333333,1.0,True,1.0,7,ar_prefix,16,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: progr"
True,True,0.5666666666666667,1.0,True,1.0,7,ar_prefix,17,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming"
True,True,0.6,1.0,True,1.0,7,ar_prefix,18,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming lang"
True,True,0.6333333333333333,1.0,True,1.0,7,ar_prefix,19,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, "
True,True,0.6666666666666666,1.0,True,1.0,7,ar_prefix,20,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido "
True,True,0.7,1.0,True,1.0,7,ar_prefix,21,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Ro"
True,True,0.7333333333333333,1.0,True,1.0,7,ar_prefix,22,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
R"
True,True,0.7666666666666667,1.0,True,1.0,7,ar_prefix,23,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATIO"
True,True,0.8,1.0,True,1.0,7,ar_prefix,24,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: wa"
True,True,0.8333333333333334,1.0,True,1.0,7,ar_prefix,25,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was orig"
True,True,0.8666666666666667,1.0,True,1.0,7,ar_prefix,26,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was originally"
True,True,0.9,1.0,True,1.0,7,ar_prefix,27,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was originally devel"
True,True,0.9333333333333333,1.0,True,1.0,7,ar_prefix,28,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was originally developed
C"
True,True,0.9666666666666667,1.0,True,1.0,7,ar_prefix,29,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was originally developed
CONSTRA"
True,True,1.0,1.0,True,1.0,7,ar_prefix,30,"QUERY: What programming language was originally developed by Guido van Rossum?
ENTITIES: programming language, Guido van Rossum
RELATION: was originally developed
CONSTRAINTS:"
False,False,0.0,0.0,False,0.0,8,dllm,0,
False,False,0.034482758620689655,0.0,False,0.0,8,dllm,1,QUERY:
False,False,0.06896551724137931,0.0,False,0.0,8,dllm,2,QUERY:ENT
False,False,0.10344827586206896,0.0,False,0.0,8,dllm,3,"QUERY:
ENTITIES:"
False,False,0.13793103448275862,0.16666666666666666,False,1.0,8,dllm,4,"QUERY:
ENTITIES: spacecraft"
False,False,0.1724137931034483,0.16666666666666666,False,1.0,8,dllm,5,"QUERY:
ENTITIES: spacecraft,"
False,False,0.20689655172413793,0.3333333333333333,False,1.0,8,dllm,6,"QUERY: humans
ENTITIES: spacecraft,"
False,False,0.2413793103448276,0.6666666666666666,False,1.0,8,dllm,7,"QUERY: landed humans on the
ENTITIES: spacecraft,"
False,False,0.27586206896551724,0.8333333333333334,False,1.0,8,dllm,8,"QUERY: landed humans on the Moon
ENTITIES: spacecraft,"
False,False,0.3103448275862069,0.8333333333333334,False,1.0,8,dllm,9,"QUERY: landed humans on the Moon
ENTITIES: spacecraft,,"
False,False,0.3448275862068966,0.8333333333333334,False,1.0,8,dllm,10,"QUERY: landed humans on the Moon
ENTITIES: spacecraft,, Moon"
False,False,0.3793103448275862,0.8333333333333334,False,1.0,8,dllm,11,"QUERY: landed humans on the Moon
ENTITIES: spacecraft,, Moon:"
False,False,0.41379310344827586,0.8333333333333334,False,1.0,8,dllm,12,"QUERY: landed humans on the Moon
ENTITIES: spacecraft,, Moon
RELATION:"
False,False,0.4482758620689655,0.8333333333333334,False,1.0,8,dllm,13,"QUERY: landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION:"
False,False,0.4827586206896552,0.8333333333333334,False,1.0,8,dllm,14,"QUERY: landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed"
False,False,0.5172413793103449,0.8333333333333334,False,1.0,8,dllm,15,"QUERY: landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landedS"
False,False,0.5517241379310345,0.8333333333333334,False,1.0,8,dllm,16,"QUERY: landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed
CONSTRAINTS:"
False,False,0.5862068965517241,0.8333333333333334,False,1.0,8,dllm,17,"QUERY: landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed on
CONSTRAINTS:"
True,False,0.6206896551724138,1.0,False,1.0,8,dllm,18,"QUERY: first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed on
CONSTRAINTS:"
True,False,0.6551724137931034,1.0,False,1.0,8,dllm,19,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed on
CONSTRAINTS:"
True,False,0.6896551724137931,1.0,False,1.0,8,dllm,20,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed on
CONSTRAINTS: first"
True,False,0.7241379310344828,1.0,False,1.0,8,dllm,21,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed on
CONSTRAINTS: first,"
True,False,0.7586206896551724,1.0,False,1.0,8,dllm,22,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed on
CONSTRAINTS: first,"
True,False,0.7931034482758621,1.0,False,1.0,8,dllm,23,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed on
CONSTRAINTS: first,"
True,False,0.8275862068965517,1.0,False,1.0,8,dllm,24,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed on
CONSTRAINTS: first,"
True,False,0.8620689655172413,1.0,False,1.0,8,dllm,25,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed on
CONSTRAINTS: first,"
True,False,0.896551724137931,1.0,False,1.0,8,dllm,26,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed on
CONSTRAINTS: first,"
True,False,0.9310344827586207,1.0,False,1.0,8,dllm,27,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed on
CONSTRAINTS: first, humans"
True,False,0.9655172413793104,1.0,False,1.0,8,dllm,28,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed on
CONSTRAINTS: first, humans"
True,False,1.0,1.0,False,1.0,8,dllm,29,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed on
CONSTRAINTS: first, humans"
False,False,0.0,0.0,False,0.0,8,ar_prefix,0,
False,False,0.034482758620689655,0.0,False,0.0,8,ar_prefix,1,QUERY
False,False,0.06896551724137931,0.0,False,0.0,8,ar_prefix,2,QUERY: spa
False,False,0.10344827586206896,0.0,False,0.0,8,ar_prefix,3,QUERY: spacecra
False,False,0.13793103448275862,0.16666666666666666,False,1.0,8,ar_prefix,4,QUERY: spacecraft t
False,False,0.1724137931034483,0.16666666666666666,False,1.0,8,ar_prefix,5,QUERY: spacecraft that f
False,False,0.20689655172413793,0.3333333333333333,False,1.0,8,ar_prefix,6,QUERY: spacecraft that first 
False,False,0.2413793103448276,0.3333333333333333,False,1.0,8,ar_prefix,7,QUERY: spacecraft that first land
False,False,0.27586206896551724,0.5,False,1.0,8,ar_prefix,8,QUERY: spacecraft that first landed hu
True,False,0.3103448275862069,0.6666666666666666,False,1.0,8,ar_prefix,9,QUERY: spacecraft that first landed humans 
True,False,0.3448275862068966,0.8333333333333334,False,1.0,8,ar_prefix,10,QUERY: spacecraft that first landed humans on t
True,False,0.3793103448275862,0.8333333333333334,False,1.0,8,ar_prefix,11,QUERY: spacecraft that first landed humans on the Mo
True,False,0.41379310344827586,1.0,False,1.0,8,ar_prefix,12,"QUERY: spacecraft that first landed humans on the Moon
EN"
True,False,0.4482758620689655,1.0,False,1.0,8,ar_prefix,13,"QUERY: spacecraft that first landed humans on the Moon
ENTITI"
True,False,0.4827586206896552,1.0,False,1.0,8,ar_prefix,14,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: s"
True,False,0.5172413793103449,1.0,False,1.0,8,ar_prefix,15,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacec"
True,False,0.5517241379310345,1.0,False,1.0,8,ar_prefix,16,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft,"
True,False,0.5862068965517241,1.0,False,1.0,8,ar_prefix,17,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, hum"
True,False,0.6206896551724138,1.0,False,1.0,8,ar_prefix,18,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, "
True,False,0.6551724137931034,1.0,False,1.0,8,ar_prefix,19,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
"
True,False,0.6896551724137931,1.0,False,1.0,8,ar_prefix,20,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELA"
True,False,0.7241379310344828,1.0,False,1.0,8,ar_prefix,21,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION:"
True,False,0.7586206896551724,1.0,False,1.0,8,ar_prefix,22,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: land"
True,False,0.7931034482758621,1.0,False,1.0,8,ar_prefix,23,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed o"
True,False,0.8275862068965517,1.0,False,1.0,8,ar_prefix,24,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed on
CON"
True,False,0.8620689655172413,1.0,False,1.0,8,ar_prefix,25,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed on
CONSTRAI"
True,False,0.896551724137931,1.0,False,1.0,8,ar_prefix,26,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed on
CONSTRAINTS:"
True,False,0.9310344827586207,1.0,False,1.0,8,ar_prefix,27,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed on
CONSTRAINTS: firs"
True,False,0.9655172413793104,1.0,False,1.0,8,ar_prefix,28,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed on
CONSTRAINTS: first, hu"
True,False,1.0,1.0,False,1.0,8,ar_prefix,29,"QUERY: spacecraft that first landed humans on the Moon
ENTITIES: spacecraft, humans, Moon
RELATION: landed on
CONSTRAINTS: first, humans"
False,False,0.0,0.0,False,0.0,9,dllm,0,
False,False,0.04,0.0,False,0.0,9,dllm,1,QUERY:
False,False,0.08,0.0,False,0.0,9,dllm,2,QUERY:ENT
False,False,0.12,0.0,False,0.0,9,dllm,3,"QUERY:
ENTITIES:"
False,False,0.16,0.25,False,0.0,9,dllm,4,"QUERY: Union
ENTITIES:"
False,True,0.2,0.5,False,0.0,9,dllm,5,"QUERY: the European Union
ENTITIES:"
False,True,0.24,0.75,False,0.3333333333333333,9,dllm,6,"QUERY: established the European Union
ENTITIES:"
False,True,0.28,0.75,False,0.3333333333333333,9,dllm,7,"QUERY: that established the European Union
ENTITIES:"
False,True,0.32,0.75,False,0.3333333333333333,9,dllm,8,"QUERY: that established the European Union
ENTITIES:,"
False,True,0.36,0.75,False,0.3333333333333333,9,dllm,9,"QUERY: that established the European Union
ENTITIES:,REL"
False,True,0.4,0.75,False,0.3333333333333333,9,dllm,10,"QUERY: that established the European Union
ENTITIES:, Union
RELATION:"
False,True,0.44,0.75,False,0.3333333333333333,9,dllm,11,"QUERY: that established the European Union
ENTITIES:, European Union
RELATION:"
True,True,0.48,1.0,True,0.6666666666666666,9,dllm,12,"QUERY: Treaty that established the European Union
ENTITIES:, European Union
RELATION:"
True,True,0.52,1.0,True,0.6666666666666666,9,dllm,13,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION:"
True,True,0.56,1.0,True,0.6666666666666666,9,dllm,14,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION:
"
True,True,0.6,1.0,True,0.6666666666666666,9,dllm,15,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION:
CONSTRAINTS:"
True,True,0.64,1.0,True,0.6666666666666666,9,dllm,16,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION: Established
CONSTRAINTS:"
True,True,0.68,1.0,True,0.6666666666666666,9,dllm,17,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION: Established
CONSTRAINTS: Treaty"
True,True,0.72,1.0,True,0.6666666666666666,9,dllm,18,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION: Established
CONSTRAINTS: Treaty,"
True,True,0.76,1.0,True,0.6666666666666666,9,dllm,19,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION: Established
CONSTRAINTS: Treaty, Union"
True,True,0.8,1.0,True,0.6666666666666666,9,dllm,20,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION: Established
CONSTRAINTS: Treaty, European Union"
True,True,0.84,1.0,True,0.6666666666666666,9,dllm,21,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION: Established
CONSTRAINTS: Treaty, European Union"
True,True,0.88,1.0,True,0.6666666666666666,9,dllm,22,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION: Established
CONSTRAINTS: Treaty, European Union"
True,True,0.92,1.0,True,0.6666666666666666,9,dllm,23,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION: Established
CONSTRAINTS: Treaty, European Union"
True,True,0.96,1.0,True,0.6666666666666666,9,dllm,24,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION: Established
CONSTRAINTS: Treaty, European Union"
True,True,1.0,1.0,True,0.6666666666666666,9,dllm,25,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION: Established
CONSTRAINTS: Treaty, European Union"
False,False,0.0,0.0,False,0.0,9,ar_prefix,0,
False,False,0.04,0.0,False,0.0,9,ar_prefix,1,QUERY:
False,False,0.08,0.0,False,0.0,9,ar_prefix,2,QUERY: Treat
True,False,0.12,0.25,False,0.3333333333333333,9,ar_prefix,3,QUERY: Treaty tha
True,False,0.16,0.25,False,0.3333333333333333,9,ar_prefix,4,QUERY: Treaty that esta
True,False,0.2,0.25,False,0.3333333333333333,9,ar_prefix,5,QUERY: Treaty that establish
True,False,0.24,0.5,False,0.6666666666666666,9,ar_prefix,6,QUERY: Treaty that established the
True,False,0.28,0.5,False,0.6666666666666666,9,ar_prefix,7,QUERY: Treaty that established the Europ
True,False,0.32,0.75,False,0.6666666666666666,9,ar_prefix,8,QUERY: Treaty that established the European U
True,True,0.36,1.0,True,0.6666666666666666,9,ar_prefix,9,"QUERY: Treaty that established the European Union
E"
True,True,0.4,1.0,True,0.6666666666666666,9,ar_prefix,10,"QUERY: Treaty that established the European Union
ENTITI"
True,True,0.44,1.0,True,0.6666666666666666,9,ar_prefix,11,"QUERY: Treaty that established the European Union
ENTITIES: Tr"
True,True,0.48,1.0,True,0.6666666666666666,9,ar_prefix,12,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, "
True,True,0.52,1.0,True,0.6666666666666666,9,ar_prefix,13,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, Europ"
True,True,0.56,1.0,True,0.6666666666666666,9,ar_prefix,14,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Un"
True,True,0.6,1.0,True,0.6666666666666666,9,ar_prefix,15,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
R"
True,True,0.64,1.0,True,0.6666666666666666,9,ar_prefix,16,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATIO"
True,True,0.68,1.0,True,0.6666666666666666,9,ar_prefix,17,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION: Est"
True,True,0.72,1.0,True,0.6666666666666666,9,ar_prefix,18,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION: Establis"
True,True,0.76,1.0,True,0.6666666666666666,9,ar_prefix,19,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION: Established
CO"
True,True,0.8,1.0,True,0.6666666666666666,9,ar_prefix,20,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION: Established
CONSTRA"
True,True,0.84,1.0,True,0.6666666666666666,9,ar_prefix,21,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION: Established
CONSTRAINTS: "
True,True,0.88,1.0,True,0.6666666666666666,9,ar_prefix,22,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION: Established
CONSTRAINTS: Treaty"
True,True,0.92,1.0,True,0.6666666666666666,9,ar_prefix,23,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION: Established
CONSTRAINTS: Treaty, Eur"
True,True,0.96,1.0,True,0.6666666666666666,9,ar_prefix,24,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION: Established
CONSTRAINTS: Treaty, European "
True,True,1.0,1.0,True,0.6666666666666666,9,ar_prefix,25,"QUERY: Treaty that established the European Union
ENTITIES: Treaty, European Union
RELATION: Established
CONSTRAINTS: Treaty, European Union"
False,False,0.0,0.0,False,0.0,10,dllm,0,
False,False,0.03225806451612903,0.0,False,0.0,10,dllm,1,QUERY:
False,False,0.06451612903225806,0.0,False,0.0,10,dllm,2,QUERY: What
False,False,0.0967741935483871,0.16666666666666666,False,0.5,10,dllm,3,QUERY: What architecture
False,False,0.12903225806451613,0.16666666666666666,False,1.0,10,dllm,4,QUERY: What architecture introduced
False,True,0.16129032258064516,0.3333333333333333,False,1.0,10,dllm,5,QUERY: What architecture introduced attention as
True,True,0.1935483870967742,1.0,True,1.0,10,dllm,6,"QUERY: What architecture introduced attention as the main mechanism for sequence transduction
ENTITIES:"
True,True,0.22580645161290322,1.0,True,1.0,10,dllm,7,"QUERY: What architecture introduced attention as the main mechanism for sequence transduction?
ENTITIES:"
True,True,0.25806451612903225,1.0,True,1.0,10,dllm,8,"QUERY: What architecture introduced attention as the main mechanism for sequence transduction?
ENTITIES:,"
True,True,0.2903225806451613,1.0,True,1.0,10,dllm,9,"QUERY: What architecture introduced attention as the main mechanism for sequence transduction?
ENTITIES: architecture,"
True,True,0.3225806451612903,1.0,True,1.0,10,dllm,10,"QUERY: What architecture introduced attention as the main mechanism for sequence transduction?
ENTITIES: architecture,,"
True,True,0.3548387096774194,1.0,True,1.0,10,dllm,11,"QUERY: What architecture introduced attention as the main mechanism for sequence transduction?
ENTITIES: architecture, attention,"
True,True,0.3870967741935484,1.0,True,1.0,10,dllm,12,"QUERY: What architecture introduced attention as the main mechanism for sequence transduction?
ENTITIES: architecture, attention, sequence"
True,True,0.41935483870967744,1.0,True,1.0,10,dllm,13,"QUERY: What architecture introduced attention as the main mechanism for sequence transduction?
ENTITIES: architecture, attention, sequenceREL"
